timestamp,week,tow,prn,sys,snr,azimuth,elevation,pseudorange,doppler,psr_residual,spp_x,spp_y,spp_z,gt_lat,gt_lon,gt_h
1606433057.302000,2656,84257.302000,29,1,35.000000,0.000000,0.000000,23593294.982290,2373.906250,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,6,1,36.000000,0.000000,0.000000,24198857.298247,-2162.599854,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,105,32,40.000000,0.000000,0.000000,37832729.164539,265.166260,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,119,32,38.000000,0.000000,0.000000,26463606.390512,-3034.675293,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.302000,2656,84257.302000,7,1,29.000000,0.000000,0.000000,26792151.228578,-752.386963,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,13,1,43.000000,0.000000,0.000000,21236582.190154,1269.162109,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,5,1,39.000000,0.000000,0.000000,21780290.450979,-1345.379395,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,2,1,42.000000,0.000000,0.000000,22114807.333117,-76.335449,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,15,1,12.000000,0.000000,0.000000,22913670.217042,2808.551758,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,108,32,42.000000,0.000000,0.000000,24322668.563873,2060.534668,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,113,32,39.000000,0.000000,0.000000,37553382.403737,649.429199,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,131,32,45.000000,0.000000,0.000000,22873779.551246,803.346985,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,110,32,39.000000,0.000000,0.000000,37962838.981412,183.273193,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,118,32,46.000000,0.000000,0.000000,23126616.434052,-1779.926758,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,109,32,44.000000,0.000000,0.000000,22054828.524107,-656.380615,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,29,1,35.000000,0.000000,0.000000,23593249.805072,2374.529541,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,6,1,36.000000,0.000000,0.000000,24198898.437066,-2162.483643,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,105,32,40.000000,0.000000,0.000000,37832724.054208,266.127686,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,119,32,38.000000,0.000000,0.000000,26463664.371024,-3035.007080,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.402000,2656,84257.402000,7,1,29.000000,0.000000,0.000000,26792164.975580,-751.468994,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,13,1,43.000000,0.000000,0.000000,21236558.007642,1270.626221,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,5,1,39.000000,0.000000,0.000000,21780315.998308,-1343.439697,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,2,1,42.000000,0.000000,0.000000,22114808.726761,-73.898926,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,15,1,12.000000,0.000000,0.000000,22913616.566417,2808.551758,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,108,32,41.000000,0.000000,0.000000,24322628.975890,2062.286377,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,113,32,39.000000,0.000000,0.000000,37553369.914127,651.005371,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,131,32,45.000000,0.000000,0.000000,22873764.081767,805.448730,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,110,32,39.000000,0.000000,0.000000,37962835.389389,185.290543,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,118,32,47.000000,0.000000,0.000000,23126650.548250,-1777.942627,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,109,32,44.000000,0.000000,0.000000,22054841.107529,-654.307861,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,29,1,35.000000,0.000000,0.000000,23593204.615081,2375.014893,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,6,1,36.000000,0.000000,0.000000,24198939.514599,-2159.610107,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,105,32,40.000000,0.000000,0.000000,37832718.913234,267.715332,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,119,32,38.000000,0.000000,0.000000,26463723.339009,-3033.222412,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.502000,2656,84257.502000,7,1,29.000000,0.000000,0.000000,26792178.908951,-752.387207,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,13,1,43.000000,0.000000,0.000000,21236533.830854,1271.433105,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,5,1,39.000000,0.000000,0.000000,21780341.558968,-1344.058594,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,2,1,42.000000,0.000000,0.000000,22114810.114402,-73.691406,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,15,1,15.000000,0.000000,0.000000,22913563.133571,2808.551758,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,108,32,41.000000,0.000000,0.000000,24322589.397679,2062.304688,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,113,32,39.000000,0.000000,0.000000,37553357.387942,651.679932,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,131,32,45.000000,0.000000,0.000000,22873748.620944,805.496826,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,110,32,39.000000,0.000000,0.000000,37962831.807976,185.604736,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,118,32,46.000000,0.000000,0.000000,23126684.734344,-1778.046387,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,109,32,43.000000,0.000000,0.000000,22054853.681039,-654.128418,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,29,1,35.000000,0.000000,0.000000,23593159.446379,2375.463379,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,6,1,36.000000,0.000000,0.000000,24198980.629825,-2160.218994,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,105,32,40.000000,0.000000,0.000000,37832713.759417,268.606445,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,119,32,35.000000,0.000000,0.000000,26463780.406526,-3032.605957,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
1606433057.602000,2656,84257.602000,7,1,30.000000,0.000000,0.000000,26792191.811432,-751.601562,0.000000,0.000000,0.000000,0.000000,22.336558,114.268514,11.153000
